sortie_id,view_id,stream_kind,feature_name,total_window_count,missing_window_count,missing_window_ratio
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1277,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1278,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1279,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1280,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1281,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1282,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1283,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1284,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1285,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1286,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1287,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1288,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1289,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1290,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1291,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1292,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1293,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1294,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1295,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1296,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1297,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1298,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1299,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1300,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1302,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1303,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1306,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1307,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1308,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1311,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1312,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1314,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1324,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1325,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1326,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1327,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1328,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1329,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1330,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1331,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1332,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1333,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1334,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1335,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1336,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1337,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1338,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1339,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1340,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1341,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1342,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1343,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1344,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1345,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1346,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1347,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1348,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1349,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1350,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1351,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1352,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1353,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1354,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1355,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1356,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1357,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1358,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1359,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1360,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1361,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1363,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1364,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1367,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1368,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1369,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1372,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1373,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1375,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1385,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1386,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1387,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1388,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1389,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1390,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1391,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1392,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1393,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1394,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1395,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1396,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1397,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1398,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1399,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1400,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1401,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1402,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1403,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1404,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1405,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1406,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1407,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1408,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1409,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1410,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1411,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1412,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1413,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1414,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1415,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1416,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1417,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1418,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1419,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1420,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1421,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1422,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1424,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1425,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1428,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1429,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1430,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1433,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1434,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1436,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1446,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1447,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1448,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1449,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1450,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1451,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1452,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1453,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1454,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1455,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1456,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1457,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1458,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1459,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1460,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1461,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1462,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1463,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1464,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1465,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1466,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1467,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1468,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1469,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1470,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1471,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1472,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1473,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1474,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1475,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1476,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1477,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1478,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1479,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1480,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1481,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1482,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1483,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1485,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1486,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1489,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1490,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1491,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1494,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1495,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1497,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1507,37,0,0.0
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1508,37,0,0.0
